#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CXCL8	NFKB1	9606.ENSP00000306512	9606.ENSP00000226574	0	0	0	0	0.143	0	0.900	0.881	0.988
CXCL8	IL2	9606.ENSP00000306512	9606.ENSP00000226730	0	0	0	0	0.048	0	0	0.985	0.985
CXCL8	IFNG	9606.ENSP00000306512	9606.ENSP00000229135	0	0	0.281	0	0.152	0	0	0.942	0.961
CXCL8	IL12B	9606.ENSP00000306512	9606.ENSP00000231228	0	0	0.208	0	0.074	0	0.400	0.228	0.615
CXCL8	IL4	9606.ENSP00000306512	9606.ENSP00000231449	0	0	0	0	0.049	0	0.400	0.996	0.997
CXCL8	TLR2	9606.ENSP00000306512	9606.ENSP00000260010	0	0	0	0	0.144	0	0	0.869	0.883
CXCL8	IL1A	9606.ENSP00000306512	9606.ENSP00000263339	0	0	0	0	0.451	0	0.400	0.928	0.974
CXCL8	IL1B	9606.ENSP00000306512	9606.ENSP00000263341	0	0	0	0	0.776	0	0.400	0.962	0.994
CXCL8	CD80	9606.ENSP00000306512	9606.ENSP00000264246	0	0	0	0	0.080	0	0	0.623	0.638
CXCL8	ICAM1	9606.ENSP00000306512	9606.ENSP00000264832	0	0	0	0	0.259	0	0	0.927	0.943
CXCL8	IL18	9606.ENSP00000306512	9606.ENSP00000280357	0	0	0	0	0.087	0	0.400	0.877	0.926
CXCL8	CCR5	9606.ENSP00000306512	9606.ENSP00000292303	0	0	0	0	0.067	0	0.650	0.920	0.971
CXCL8	VCAM1	9606.ENSP00000306512	9606.ENSP00000294728	0	0	0	0	0.074	0	0	0.852	0.857
CXCL8	PTGS1	9606.ENSP00000306512	9606.ENSP00000354612	0	0	0	0	0.086	0	0	0.397	0.425
CXCL8	DPP4	9606.ENSP00000306512	9606.ENSP00000353731	0	0	0	0	0.055	0	0	0.448	0.456
CXCL8	ALOX5	9606.ENSP00000306512	9606.ENSP00000363512	0	0	0	0	0.044	0	0	0.479	0.480
CXCL8	PADI4	9606.ENSP00000306512	9606.ENSP00000364597	0	0	0	0	0.049	0	0	0.479	0.483
CXCL8	CD28	9606.ENSP00000306512	9606.ENSP00000324890	0	0	0	0	0.047	0	0	0.590	0.593
CXCL8	CTLA4	9606.ENSP00000306512	9606.ENSP00000497102	0	0	0	0	0.061	0	0	0.589	0.598
CXCL8	GATA3	9606.ENSP00000306512	9606.ENSP00000368632	0	0	0	0	0	0	0	0.624	0.624
CXCL8	FOXP3	9606.ENSP00000306512	9606.ENSP00000365380	0	0	0	0	0.056	0	0	0.621	0.626
CXCL8	TLR1	9606.ENSP00000306512	9606.ENSP00000354932	0	0	0	0	0.148	0	0	0.623	0.665
CXCL8	CD40	9606.ENSP00000306512	9606.ENSP00000361359	0	0	0	0	0.126	0	0	0.652	0.682
CXCL8	JAK1	9606.ENSP00000306512	9606.ENSP00000499900	0	0	0	0	0.054	0	0	0.683	0.687
CXCL8	CD86	9606.ENSP00000306512	9606.ENSP00000332049	0	0	0	0	0.152	0	0	0.660	0.699
CXCL8	TNFAIP3	9606.ENSP00000306512	9606.ENSP00000481570	0	0	0	0	0.490	0	0	0.509	0.738
CXCL8	JAK2	9606.ENSP00000306512	9606.ENSP00000371067	0	0	0	0	0	0	0	0.758	0.758
CXCL8	STAT1	9606.ENSP00000306512	9606.ENSP00000354394	0	0	0	0	0.068	0	0	0.758	0.765
CXCL8	IL17A	9606.ENSP00000306512	9606.ENSP00000497968	0	0	0	0	0.060	0	0	0.923	0.924
CXCL8	TLR4	9606.ENSP00000306512	9606.ENSP00000363089	0	0	0	0	0.086	0	0	0.930	0.933
CXCL8	IL10	9606.ENSP00000306512	9606.ENSP00000412237	0	0	0	0	0.147	0	0.400	0.946	0.970
CXCL8	PTGS2	9606.ENSP00000306512	9606.ENSP00000356438	0	0	0	0	0.767	0	0	0.901	0.975
CXCL8	TNF	9606.ENSP00000306512	9606.ENSP00000398698	0	0	0	0	0.294	0	0.400	0.965	0.983
CXCL8	IL6	9606.ENSP00000306512	9606.ENSP00000385675	0	0	0	0	0.445	0	0.400	0.976	0.991
CXCL8	CXCR4	9606.ENSP00000306512	9606.ENSP00000386884	0	0	0	0	0.121	0	0.650	0.991	0.997
CXCR4	MIF	9606.ENSP00000386884	9606.ENSP00000215754	0	0	0	0	0.056	0	0	0.991	0.991
CXCR4	TGFB1	9606.ENSP00000386884	9606.ENSP00000221930	0	0	0	0	0.118	0.069	0	0.769	0.794
CXCR4	NFKB1	9606.ENSP00000386884	9606.ENSP00000226574	0	0	0	0	0.107	0.045	0	0.714	0.734
CXCR4	IL2	9606.ENSP00000386884	9606.ENSP00000226730	0	0	0	0	0	0	0	0.680	0.680
CXCR4	IFNG	9606.ENSP00000386884	9606.ENSP00000229135	0	0	0	0	0.042	0	0	0.710	0.711
CXCR4	IL4	9606.ENSP00000386884	9606.ENSP00000231449	0	0	0	0	0	0	0	0.611	0.611
CXCR4	TLR2	9606.ENSP00000386884	9606.ENSP00000260010	0	0	0	0	0.151	0.541	0	0.750	0.894
CXCR4	IL1A	9606.ENSP00000386884	9606.ENSP00000263339	0	0	0	0	0.103	0	0	0.727	0.745
CXCR4	IL1B	9606.ENSP00000386884	9606.ENSP00000263341	0	0	0	0	0.128	0	0	0.821	0.838
CXCR4	CD80	9606.ENSP00000386884	9606.ENSP00000264246	0	0	0	0	0.128	0.098	0	0.668	0.716
CXCR4	ICAM1	9606.ENSP00000386884	9606.ENSP00000264832	0	0	0	0	0.115	0	0	0.823	0.837
CXCR4	IL18	9606.ENSP00000386884	9606.ENSP00000280357	0	0	0	0	0	0	0	0.478	0.478
CXCR4	CCR5	9606.ENSP00000386884	9606.ENSP00000292303	0	0	0	0.813	0.101	0.628	0.500	0.984	0.996
CXCR4	VCAM1	9606.ENSP00000386884	9606.ENSP00000294728	0	0	0	0	0.056	0.098	0	0.976	0.978
CXCR4	CXCL8	9606.ENSP00000386884	9606.ENSP00000306512	0	0	0	0	0.121	0	0.650	0.991	0.997
CXCR4	CD28	9606.ENSP00000386884	9606.ENSP00000324890	0	0	0	0	0.086	0	0	0.580	0.599
CXCR4	CD86	9606.ENSP00000386884	9606.ENSP00000332049	0	0	0	0	0.164	0	0	0.772	0.801
CXCR4	DPP4	9606.ENSP00000386884	9606.ENSP00000353731	0	0	0	0	0	0	0	0.985	0.985
CXCR4	STAT1	9606.ENSP00000386884	9606.ENSP00000354394	0	0	0	0	0.088	0	0	0.487	0.513
CXCR4	TLR1	9606.ENSP00000386884	9606.ENSP00000354932	0	0	0	0	0.191	0	0	0.329	0.434
CXCR4	PTGS2	9606.ENSP00000386884	9606.ENSP00000356438	0	0	0	0	0.119	0	0	0.537	0.575
CXCR4	CD40	9606.ENSP00000386884	9606.ENSP00000361359	0	0	0	0	0.091	0	0	0.736	0.750
CXCR4	TLR4	9606.ENSP00000386884	9606.ENSP00000363089	0	0	0	0	0.128	0	0	0.807	0.824
CXCR4	FOXP3	9606.ENSP00000386884	9606.ENSP00000365380	0	0	0	0	0	0	0	0.731	0.731
CXCR4	GATA3	9606.ENSP00000386884	9606.ENSP00000368632	0	0	0	0	0.055	0	0	0.422	0.430
CXCR4	JAK2	9606.ENSP00000386884	9606.ENSP00000371067	0	0	0	0	0.111	0.292	0.650	0.498	0.874
CXCR4	IL6	9606.ENSP00000386884	9606.ENSP00000385675	0	0	0	0	0.100	0	0	0.916	0.921
CXCR4	PPIA	9606.ENSP00000386884	9606.ENSP00000419425	0	0	0	0	0.044	0.046	0	0.398	0.403
CXCR4	TNFAIP3	9606.ENSP00000386884	9606.ENSP00000481570	0	0	0	0	0.181	0	0	0.336	0.433
CXCR4	JAK1	9606.ENSP00000386884	9606.ENSP00000499900	0	0	0	0	0.126	0.076	0	0.409	0.481
CXCR4	IL17A	9606.ENSP00000386884	9606.ENSP00000497968	0	0	0	0	0	0	0	0.581	0.581
CXCR4	CTLA4	9606.ENSP00000386884	9606.ENSP00000497102	0	0	0	0	0.100	0	0	0.582	0.607
CXCR4	IL10	9606.ENSP00000386884	9606.ENSP00000412237	0	0	0	0	0.042	0	0	0.680	0.680
CXCR4	TNF	9606.ENSP00000386884	9606.ENSP00000398698	0	0	0	0	0.131	0	0	0.795	0.814
CXCR4	JAK3	9606.ENSP00000386884	9606.ENSP00000432511	0	0	0	0	0.099	0.292	0.650	0.662	0.914
DHFR	DHODH	9606.ENSP00000396308	9606.ENSP00000219240	0	0	0	0	0.097	0	0	0.881	0.888
DHFR	IL2	9606.ENSP00000396308	9606.ENSP00000226730	0.057	0	0	0	0.103	0	0	0.408	0.455
DHFR	PPAT	9606.ENSP00000396308	9606.ENSP00000264220	0.108	0	0	0	0.161	0	0	0.307	0.436
DHFR	HMGCR	9606.ENSP00000396308	9606.ENSP00000287936	0.118	0	0	0	0.060	0	0	0.370	0.432
DHFR	PTGS1	9606.ENSP00000396308	9606.ENSP00000354612	0	0	0	0	0	0	0	0.405	0.405
DHFR	PTGS2	9606.ENSP00000396308	9606.ENSP00000356438	0	0	0	0	0	0	0	0.490	0.489
DHFR	FKBP1A	9606.ENSP00000396308	9606.ENSP00000383003	0	0	0	0	0.060	0.292	0	0.516	0.650
DHODH	PPAT	9606.ENSP00000219240	9606.ENSP00000264220	0.120	0	0	0	0.243	0	0	0.602	0.711
DHODH	DHFR	9606.ENSP00000219240	9606.ENSP00000396308	0	0	0	0	0.097	0	0	0.881	0.888
DPP4	TGFB1	9606.ENSP00000353731	9606.ENSP00000221930	0	0	0	0	0.042	0	0	0.475	0.475
DPP4	NFKB1	9606.ENSP00000353731	9606.ENSP00000226574	0	0	0	0	0.048	0.062	0	0.385	0.402
DPP4	IL2	9606.ENSP00000353731	9606.ENSP00000226730	0	0	0	0	0.047	0	0	0.480	0.483
DPP4	IFNG	9606.ENSP00000353731	9606.ENSP00000229135	0	0	0	0	0.106	0	0	0.544	0.575
DPP4	IL4	9606.ENSP00000353731	9606.ENSP00000231449	0	0	0	0	0.042	0	0	0.411	0.411
DPP4	IL1A	9606.ENSP00000353731	9606.ENSP00000263339	0	0	0	0	0	0	0	0.430	0.430
DPP4	IL1B	9606.ENSP00000353731	9606.ENSP00000263341	0	0	0	0	0	0	0	0.581	0.581
DPP4	ICAM1	9606.ENSP00000353731	9606.ENSP00000264832	0	0	0	0	0.049	0	0	0.628	0.631
DPP4	IL18	9606.ENSP00000353731	9606.ENSP00000280357	0	0	0	0	0.104	0	0	0.378	0.419
DPP4	CCR5	9606.ENSP00000353731	9606.ENSP00000292303	0	0	0	0	0.110	0	0	0.399	0.442
DPP4	VCAM1	9606.ENSP00000353731	9606.ENSP00000294728	0	0	0	0	0.104	0	0	0.646	0.669
DPP4	CXCL8	9606.ENSP00000353731	9606.ENSP00000306512	0	0	0	0	0.055	0	0	0.448	0.456
DPP4	CD28	9606.ENSP00000353731	9606.ENSP00000324890	0	0	0	0	0.126	0	0	0.563	0.602
DPP4	CD86	9606.ENSP00000353731	9606.ENSP00000332049	0	0	0	0	0	0	0	0.560	0.560
DPP4	CTLA4	9606.ENSP00000353731	9606.ENSP00000497102	0	0	0	0	0.124	0	0	0.349	0.405
DPP4	FOXP3	9606.ENSP00000353731	9606.ENSP00000365380	0	0	0	0	0.104	0	0	0.375	0.416
DPP4	IL17A	9606.ENSP00000353731	9606.ENSP00000497968	0	0	0	0	0.060	0	0	0.431	0.442
DPP4	TLR4	9606.ENSP00000353731	9606.ENSP00000363089	0	0	0	0	0.064	0	0	0.431	0.445
DPP4	IL10	9606.ENSP00000353731	9606.ENSP00000412237	0	0	0	0	0.108	0	0	0.505	0.539
DPP4	TNF	9606.ENSP00000353731	9606.ENSP00000398698	0	0	0	0	0	0	0	0.589	0.589
DPP4	IL6	9606.ENSP00000353731	9606.ENSP00000385675	0	0	0	0	0.044	0	0	0.693	0.694
DPP4	CXCR4	9606.ENSP00000353731	9606.ENSP00000386884	0	0	0	0	0	0	0	0.985	0.985
FAAH	PTPN22	9606.ENSP00000243167	9606.ENSP00000352833	0	0	0	0	0.055	0	0	0.391	0.400
FAAH	PTGS2	9606.ENSP00000243167	9606.ENSP00000356438	0	0	0	0	0	0	0	0.594	0.594
FAAH	PPAT	9606.ENSP00000243167	9606.ENSP00000264220	0.090	0	0	0	0.055	0	0.673	0	0.694
FDPS	HMGCR	9606.ENSP00000349078	9606.ENSP00000287936	0.068	0	0	0	0.312	0.132	0	0.948	0.967
FKBP1A	TGFB1	9606.ENSP00000383003	9606.ENSP00000221930	0	0	0	0	0.061	0.450	0.500	0.568	0.873
FKBP1A	IL2	9606.ENSP00000383003	9606.ENSP00000226730	0	0	0	0	0.109	0	0	0.461	0.499
FKBP1A	IL10	9606.ENSP00000383003	9606.ENSP00000412237	0	0	0	0	0	0	0	0.458	0.457
FKBP1A	DHFR	9606.ENSP00000383003	9606.ENSP00000396308	0	0	0	0	0.060	0.292	0	0.516	0.650
FKBP1A	PPIA	9606.ENSP00000383003	9606.ENSP00000419425	0.041	0	0	0	0.236	0.095	0	0.609	0.706
FOXP3	TGFB1	9606.ENSP00000365380	9606.ENSP00000221930	0	0	0	0	0.060	0.095	0	0.855	0.865
FOXP3	NFKB1	9606.ENSP00000365380	9606.ENSP00000226574	0	0	0	0	0	0.154	0	0.710	0.744
FOXP3	IL2	9606.ENSP00000365380	9606.ENSP00000226730	0	0	0	0	0.121	0.695	0.500	0.946	0.991
FOXP3	IFNG	9606.ENSP00000365380	9606.ENSP00000229135	0	0	0	0	0.114	0.301	0.500	0.950	0.982
FOXP3	IL4	9606.ENSP00000365380	9606.ENSP00000231449	0	0	0	0	0.072	0	0	0.923	0.925
FOXP3	TLR2	9606.ENSP00000365380	9606.ENSP00000260010	0	0	0	0	0	0	0	0.663	0.663
FOXP3	IL1A	9606.ENSP00000365380	9606.ENSP00000263339	0	0	0	0	0	0	0	0.669	0.669
FOXP3	IL1B	9606.ENSP00000365380	9606.ENSP00000263341	0	0	0	0	0	0	0	0.843	0.843
FOXP3	CD80	9606.ENSP00000365380	9606.ENSP00000264246	0	0	0	0	0.048	0	0	0.908	0.909
FOXP3	ICAM1	9606.ENSP00000365380	9606.ENSP00000264832	0	0	0	0	0.048	0	0	0.587	0.590
FOXP3	IL18	9606.ENSP00000365380	9606.ENSP00000280357	0	0	0	0	0.083	0	0	0.620	0.637
FOXP3	CCR5	9606.ENSP00000365380	9606.ENSP00000292303	0	0	0	0	0.114	0	0	0.676	0.701
FOXP3	VCAM1	9606.ENSP00000365380	9606.ENSP00000294728	0	0	0	0	0.042	0	0	0.509	0.509
FOXP3	CXCL8	9606.ENSP00000365380	9606.ENSP00000306512	0	0	0	0	0.056	0	0	0.621	0.626
FOXP3	CD28	9606.ENSP00000365380	9606.ENSP00000324890	0	0	0	0	0.085	0.075	0	0.929	0.935
FOXP3	CD86	9606.ENSP00000365380	9606.ENSP00000332049	0	0	0	0	0.059	0	0	0.901	0.903
FOXP3	PTPN22	9606.ENSP00000365380	9606.ENSP00000352833	0	0	0	0	0	0.091	0	0.505	0.530
FOXP3	DPP4	9606.ENSP00000365380	9606.ENSP00000353731	0	0	0	0	0.104	0	0	0.375	0.416
FOXP3	STAT1	9606.ENSP00000365380	9606.ENSP00000354394	0	0	0	0	0	0.394	0	0.761	0.849
FOXP3	TLR1	9606.ENSP00000365380	9606.ENSP00000354932	0	0	0	0	0	0	0	0.446	0.446
FOXP3	PTGS2	9606.ENSP00000365380	9606.ENSP00000356438	0	0	0	0	0	0	0	0.505	0.505
FOXP3	CD40	9606.ENSP00000365380	9606.ENSP00000361359	0	0	0	0	0.042	0.067	0	0.770	0.777
FOXP3	TLR4	9606.ENSP00000365380	9606.ENSP00000363089	0	0	0	0	0	0	0	0.680	0.680
FOXP3	JAK2	9606.ENSP00000365380	9606.ENSP00000371067	0	0	0	0	0	0.045	0	0.475	0.477
FOXP3	JAK1	9606.ENSP00000365380	9606.ENSP00000499900	0	0	0	0	0	0.045	0	0.480	0.482
FOXP3	JAK3	9606.ENSP00000365380	9606.ENSP00000432511	0	0	0	0	0.074	0.045	0	0.477	0.497
FOXP3	CXCR4	9606.ENSP00000365380	9606.ENSP00000386884	0	0	0	0	0	0	0	0.731	0.731
FOXP3	GATA3	9606.ENSP00000365380	9606.ENSP00000368632	0	0	0	0	0.049	0.345	0	0.850	0.898
FOXP3	TNF	9606.ENSP00000365380	9606.ENSP00000398698	0	0	0	0	0	0.292	0	0.878	0.909
FOXP3	IL6	9606.ENSP00000365380	9606.ENSP00000385675	0	0	0	0	0	0.095	0	0.908	0.913
FOXP3	IL17A	9606.ENSP00000365380	9606.ENSP00000497968	0	0	0	0	0.125	0	0	0.948	0.953
FOXP3	IL10	9606.ENSP00000365380	9606.ENSP00000412237	0	0	0	0	0.105	0	0	0.952	0.955
FOXP3	CTLA4	9606.ENSP00000365380	9606.ENSP00000497102	0	0	0	0	0.146	0.075	0.500	0.946	0.976
GATA3	TGFB1	9606.ENSP00000368632	9606.ENSP00000221930	0	0	0	0	0.062	0.046	0	0.543	0.556
GATA3	NFKB1	9606.ENSP00000368632	9606.ENSP00000226574	0	0	0	0	0.056	0.049	0	0.742	0.748
GATA3	IL2	9606.ENSP00000368632	9606.ENSP00000226730	0	0	0	0	0	0	0	0.716	0.716
GATA3	IFNG	9606.ENSP00000368632	9606.ENSP00000229135	0	0	0	0	0.129	0	0	0.879	0.890
GATA3	IL4	9606.ENSP00000368632	9606.ENSP00000231449	0	0	0	0	0.044	0.059	0	0.909	0.911
GATA3	TLR2	9606.ENSP00000368632	9606.ENSP00000260010	0	0	0	0	0	0.055	0	0.404	0.412
GATA3	PRKCQ	9606.ENSP00000368632	9606.ENSP00000263125	0	0	0	0	0.079	0.053	0	0.597	0.618
GATA3	IL1A	9606.ENSP00000368632	9606.ENSP00000263339	0	0	0	0	0	0	0	0.447	0.447
GATA3	IL1B	9606.ENSP00000368632	9606.ENSP00000263341	0	0	0	0	0	0	0	0.596	0.596
GATA3	CD80	9606.ENSP00000368632	9606.ENSP00000264246	0	0	0	0	0	0	0	0.512	0.512
GATA3	IL18	9606.ENSP00000368632	9606.ENSP00000280357	0	0	0	0	0.083	0	0	0.507	0.528
GATA3	CCR5	9606.ENSP00000368632	9606.ENSP00000292303	0	0	0	0	0.064	0	0	0.432	0.446
GATA3	CXCL8	9606.ENSP00000368632	9606.ENSP00000306512	0	0	0	0	0	0	0	0.624	0.624
GATA3	CD28	9606.ENSP00000368632	9606.ENSP00000324890	0	0	0	0	0.092	0	0	0.610	0.630
GATA3	CD86	9606.ENSP00000368632	9606.ENSP00000332049	0	0	0	0	0	0	0	0.525	0.525
GATA3	STAT1	9606.ENSP00000368632	9606.ENSP00000354394	0	0	0	0	0.067	0.221	0	0.786	0.831
GATA3	CD40	9606.ENSP00000368632	9606.ENSP00000361359	0	0	0	0	0.048	0	0	0.471	0.474
GATA3	TLR4	9606.ENSP00000368632	9606.ENSP00000363089	0	0	0	0	0	0.055	0	0.423	0.432
GATA3	FOXP3	9606.ENSP00000368632	9606.ENSP00000365380	0	0	0	0	0.049	0.345	0	0.850	0.898
GATA3	CXCR4	9606.ENSP00000368632	9606.ENSP00000386884	0	0	0	0	0.055	0	0	0.422	0.430
GATA3	JAK3	9606.ENSP00000368632	9606.ENSP00000432511	0	0	0	0	0.056	0.093	0	0.444	0.483
GATA3	JAK1	9606.ENSP00000368632	9606.ENSP00000499900	0	0	0	0	0.083	0.093	0	0.444	0.498
GATA3	JAK2	9606.ENSP00000368632	9606.ENSP00000371067	0	0	0	0	0.056	0.093	0	0.543	0.574
GATA3	TNF	9606.ENSP00000368632	9606.ENSP00000398698	0	0	0	0	0.044	0	0	0.632	0.633
GATA3	IL6	9606.ENSP00000368632	9606.ENSP00000385675	0	0	0	0	0	0	0	0.674	0.674
GATA3	CTLA4	9606.ENSP00000368632	9606.ENSP00000497102	0	0	0	0	0.106	0	0	0.727	0.745
GATA3	IL10	9606.ENSP00000368632	9606.ENSP00000412237	0	0	0	0	0.086	0	0	0.748	0.759
GATA3	IL17A	9606.ENSP00000368632	9606.ENSP00000497968	0	0	0	0	0	0	0	0.793	0.793
HMGCR	NFKB1	9606.ENSP00000287936	9606.ENSP00000226574	0	0	0	0	0	0.068	0	0.394	0.411
HMGCR	IFNG	9606.ENSP00000287936	9606.ENSP00000229135	0	0	0	0	0	0	0	0.417	0.416
HMGCR	IL1B	9606.ENSP00000287936	9606.ENSP00000263341	0	0	0	0	0	0	0	0.543	0.543
HMGCR	ICAM1	9606.ENSP00000287936	9606.ENSP00000264832	0	0	0	0	0	0	0	0.475	0.475
HMGCR	VCAM1	9606.ENSP00000287936	9606.ENSP00000294728	0	0	0	0	0	0	0	0.419	0.418
HMGCR	DHFR	9606.ENSP00000287936	9606.ENSP00000396308	0.118	0	0	0	0.060	0	0	0.370	0.432
HMGCR	PTGS2	9606.ENSP00000287936	9606.ENSP00000356438	0	0	0	0	0.044	0	0	0.461	0.463
HMGCR	TNF	9606.ENSP00000287936	9606.ENSP00000398698	0	0	0	0	0	0	0	0.572	0.572
HMGCR	IL6	9606.ENSP00000287936	9606.ENSP00000385675	0	0	0	0	0	0	0	0.590	0.590
HMGCR	FDPS	9606.ENSP00000287936	9606.ENSP00000349078	0.068	0	0	0	0.312	0.132	0	0.948	0.967
ICAM1	MIF	9606.ENSP00000264832	9606.ENSP00000215754	0	0	0	0	0.042	0	0	0.479	0.479
ICAM1	MAPK1	9606.ENSP00000264832	9606.ENSP00000215832	0	0	0	0	0.042	0	0	0.579	0.579
ICAM1	TGFB1	9606.ENSP00000264832	9606.ENSP00000221930	0	0	0	0	0.151	0	0	0.695	0.730
ICAM1	NFKB1	9606.ENSP00000264832	9606.ENSP00000226574	0	0	0	0	0.220	0	0	0.881	0.903
ICAM1	IL2	9606.ENSP00000264832	9606.ENSP00000226730	0	0	0	0	0.049	0	0	0.799	0.800
ICAM1	IFNG	9606.ENSP00000264832	9606.ENSP00000229135	0	0	0	0	0.061	0.164	0	0.885	0.902
ICAM1	IL4	9606.ENSP00000264832	9606.ENSP00000231449	0	0	0	0	0	0	0	0.811	0.811
ICAM1	TLR2	9606.ENSP00000264832	9606.ENSP00000260010	0	0	0	0	0.175	0	0	0.667	0.714
ICAM1	IL1A	9606.ENSP00000264832	9606.ENSP00000263339	0	0	0	0	0.155	0	0	0.781	0.807
ICAM1	IL1B	9606.ENSP00000264832	9606.ENSP00000263341	0	0	0	0	0.271	0	0	0.885	0.912
ICAM1	CD80	9606.ENSP00000264832	9606.ENSP00000264246	0	0	0	0	0.124	0	0.400	0.997	0.998
ICAM1	HMGCR	9606.ENSP00000264832	9606.ENSP00000287936	0	0	0	0	0	0	0	0.475	0.475
ICAM1	TLR1	9606.ENSP00000264832	9606.ENSP00000354932	0	0	0	0	0.167	0	0	0.434	0.508
ICAM1	JAK2	9606.ENSP00000264832	9606.ENSP00000371067	0	0.006	0	0	0.090	0	0	0.487	0.513
ICAM1	FOXP3	9606.ENSP00000264832	9606.ENSP00000365380	0	0	0	0	0.048	0	0	0.587	0.590
ICAM1	JAK1	9606.ENSP00000264832	9606.ENSP00000499900	0	0.013	0	0	0.055	0	0	0.597	0.603
ICAM1	CCR5	9606.ENSP00000264832	9606.ENSP00000292303	0	0	0	0	0.115	0	0	0.598	0.629
ICAM1	DPP4	9606.ENSP00000264832	9606.ENSP00000353731	0	0	0	0	0.049	0	0	0.628	0.631
ICAM1	IL18	9606.ENSP00000264832	9606.ENSP00000280357	0	0	0	0	0.042	0	0	0.673	0.673
ICAM1	TNFAIP3	9606.ENSP00000264832	9606.ENSP00000481570	0	0	0	0	0.456	0	0	0.456	0.691
ICAM1	IL17A	9606.ENSP00000264832	9606.ENSP00000497968	0	0	0	0	0.044	0	0	0.697	0.697
ICAM1	TLR4	9606.ENSP00000264832	9606.ENSP00000363089	0	0	0	0	0.140	0	0	0.741	0.768
ICAM1	STAT1	9606.ENSP00000264832	9606.ENSP00000354394	0	0	0	0	0.116	0	0.500	0.594	0.805
ICAM1	PTGS2	9606.ENSP00000264832	9606.ENSP00000356438	0	0	0	0	0.151	0	0	0.814	0.835
ICAM1	CXCR4	9606.ENSP00000264832	9606.ENSP00000386884	0	0	0	0	0.115	0	0	0.823	0.837
ICAM1	CTLA4	9606.ENSP00000264832	9606.ENSP00000497102	0	0	0	0	0.062	0	0	0.838	0.841
ICAM1	IL10	9606.ENSP00000264832	9606.ENSP00000412237	0	0	0	0	0.056	0	0.400	0.794	0.873
ICAM1	CXCL8	9606.ENSP00000264832	9606.ENSP00000306512	0	0	0	0	0.259	0	0	0.927	0.943
ICAM1	TNF	9606.ENSP00000264832	9606.ENSP00000398698	0	0	0	0	0.255	0	0	0.929	0.944
ICAM1	IL6	9606.ENSP00000264832	9606.ENSP00000385675	0	0	0	0	0.270	0	0	0.931	0.947
ICAM1	CD40	9606.ENSP00000264832	9606.ENSP00000361359	0	0	0	0	0.213	0	0	0.967	0.972
ICAM1	CD28	9606.ENSP00000264832	9606.ENSP00000324890	0	0	0	0	0.047	0	0	0.977	0.977
ICAM1	CD86	9606.ENSP00000264832	9606.ENSP00000332049	0	0	0	0	0.149	0	0.400	0.974	0.985
ICAM1	VCAM1	9606.ENSP00000264832	9606.ENSP00000294728	0	0	0	0	0.146	0	0	0.999	0.999
IFNG	MIF	9606.ENSP00000229135	9606.ENSP00000215754	0	0	0	0	0.103	0	0	0.606	0.631
IFNG	MAPK1	9606.ENSP00000229135	9606.ENSP00000215832	0	0	0	0	0	0	0	0.627	0.627
IFNG	TGFB1	9606.ENSP00000229135	9606.ENSP00000221930	0	0	0	0	0.055	0	0	0.886	0.888
IFNG	NFKB1	9606.ENSP00000229135	9606.ENSP00000226574	0	0	0	0	0.090	0	0	0.929	0.932
IFNG	IL2	9606.ENSP00000229135	9606.ENSP00000226730	0	0	0	0	0.295	0	0	0.987	0.990
IFNG	PRKCQ	9606.ENSP00000229135	9606.ENSP00000263125	0	0	0	0	0.083	0	0	0.375	0.402
IFNG	ALOX5	9606.ENSP00000229135	9606.ENSP00000363512	0	0	0	0	0.049	0	0	0.410	0.414
IFNG	HMGCR	9606.ENSP00000229135	9606.ENSP00000287936	0	0	0	0	0	0	0	0.417	0.416
IFNG	PTPN2	9606.ENSP00000229135	9606.ENSP00000311857	0	0	0	0	0.093	0	0	0.469	0.497
IFNG	TNFAIP3	9606.ENSP00000229135	9606.ENSP00000481570	0	0	0	0	0.127	0	0	0.448	0.497
IFNG	PTPN22	9606.ENSP00000229135	9606.ENSP00000352833	0	0	0	0	0.160	0	0	0.432	0.502
IFNG	DPP4	9606.ENSP00000229135	9606.ENSP00000353731	0	0	0	0	0.106	0	0	0.544	0.575
IFNG	JAK3	9606.ENSP00000229135	9606.ENSP00000432511	0	0	0	0	0.139	0	0	0.600	0.641
IFNG	TLR1	9606.ENSP00000229135	9606.ENSP00000354932	0	0	0	0	0.067	0	0	0.696	0.704
IFNG	CXCR4	9606.ENSP00000229135	9606.ENSP00000386884	0	0	0	0	0.042	0	0	0.710	0.711
IFNG	IL12B	9606.ENSP00000229135	9606.ENSP00000231228	0	0	0.375	0	0.197	0	0	0.523	0.740
IFNG	VCAM1	9606.ENSP00000229135	9606.ENSP00000294728	0	0	0	0	0.082	0	0	0.736	0.748
IFNG	PTGS2	9606.ENSP00000229135	9606.ENSP00000356438	0	0	0	0	0.099	0	0	0.804	0.816
IFNG	TYK2	9606.ENSP00000229135	9606.ENSP00000431885	0	0	0	0	0.057	0	0	0.876	0.878
IFNG	GATA3	9606.ENSP00000229135	9606.ENSP00000368632	0	0	0	0	0.129	0	0	0.879	0.890
